9694,70257,34282,69103,97784,99834
7201,10848,15130,40737,97242,15371
3555,80563,93343,21514,36199,50510
4774,65495,49961,94864,58622,92820
2023,29472,31481,42153,98975,17809
6120,32119,73692,69274,64551,61802
6396,58683,61914,35907,77029,42318
3562,29960,13243,74840,56613,46413
6580,47678,34760,81687,81625,19632
1007,77251,92503,69948,33445,81459
6128,62997,47771,20567,20497,28782
9128,83401,98576,37131,37305,35723
8179,69948,24117,30816,77251,40319
3060,63126,30113,91214,89217,94864
8889,89801,19632,73692,33169,19612
6655,61784,82730,11556,30934,76441
