9769,82848,76320,83813,98565,39942
5360,82848,96675,98948,68240,66852
2958,82848,39942,18743,91519,90943
5939,98948,17539,83813,76320,91519
1864,66852,83813,17539,76320,25789
3612,98948,83813,76320,66852,68240
3824,83813,17539,43791,75060,56824
5395,80651,76320,43791,78631,95840
3636,43566,65829,40412,25362,75060
8179,67462,83813,66852,76320,43791
9128,80651,98565,66852,98103,68240
3678,11245,61337,66852,98565,80651
3868,68240,71163,75060,81349,59560
3272,66852,68240,98565,67462,98103
1737,61337,76320,67462,98565,43791
8443,83813,67462,66852,98565,80651
9491,83813,98103,17539,68240,40412
3733,76320,66852,43791,25362,40412
9019,43791,98103,56824,65829,78631
1830,17539,98565,76320,68240,43791
1635,42400,76320,67462,83813,68240
7599,42400,67462,76320,98103,56824
8805,80651,43791,98103,65829,95840
8787,61337,68240,75060,56824,43566
6462,17539,80651,56824,52475,78631
3347,98948,17539,68240,65829,25362
6268,61337,98565,80651,98103,43791
2381,42400,67462,76320,83813,80651
1257,98565,67462,68240,98494,29779
6325,76320,43791,56824,43566,40412
1464,66852,98103,65829,40412,75060
1395,61337,67462,80651,17539,68240
3994,42400,83813,75060,25362,95840
5928,61337,67462,17539,98565,43566
7886,98948,98494,78631,95840,79404
3812,61337,83813,67462,98565,17539
6582,83813,66852,98103,56824,65829
6580,42400,61337,98565,76320,43791
3584,98565,98103,43791,56824,78631
9575,98565,66852,43791,43566,78631
9366,98948,61337,67462,98565,68240
4199,67462,98103,65829,43566,78631
4318,42400,67462,66852,17539,83813
8065,61337,98565,17539,80651,56824
7638,83813,68240,76320,43791,66852
9441,76320,98103,95840,75060,77034
9376,42400,80651,68240,29779,54831
3134,66852,98494,40412,78631,25362
9766,17539,66852,43791,80651,56824
9820,98565,65829,40412,75060,71163
7025,17539,68240,56824,52475,43566
1118,17539,98565,83813,76320,66852
6177,43791,43566,29779,98494,77034
5654,98948,56824,40412,52475,29779
9703,80651,61337,43791,67462,66852
8123,76320,75060,98494,78631,25362
2260,17539,66852,67462,68240,43566
6054,83813,98948,67462,43791,76320
8205,11245,67462,66852,76320,98103
6352,98565,17539,76320,98103,25362
1188,83813,80651,98103,43791,65829
5734,11245,80651,75060,98494,65829
9771,11245,98565,66852,98103,43791
5247,40412,67462,76320,98103,43566
4296,83813,98103,80651,56824,40412
4208,68240,80651,98103,66852,52475
6741,98494,40412,81349,77034,54831
4486,66852,83813,98103,76320,65829
7345,67462,17539,80651,65829,75060
8760,83813,61337,40412,68240,56824
1247,61337,65829,25362,52475,29779
1007,11245,61337,66852,83813,76320
1898,11245,42400,17539,56824,80651
6057,43791,17539,52475,65829,78631
9552,83813,80651,98494,56824,71163
1511,11245,98948,98565,68240,43566
4158,67462,43791,17539,68240,66852
8548,66852,56824,43566,40412,78631
3905,81901,90946,62876,16500,25789
9206,21081,76320,18795,90946,58352
1638,25362,83813,25789,68240,47931
2470,62876,67462,43791,36934,90946
5191,18795,81901,43791,95840,76320
7818,43791,98948,68240,83813,16500
5819,98948,47931,25789,90943,55826
6890,62876,67462,83813,55826,12404
4385,95840,25362,17539,75060,55826
3294,81901,76320,18795,25362,43791
9254,90946,36934,58352,43791,76320
5502,90946,95840,90943,67462,75060
5644,25362,69560,18795,17539,47931
8011,58352,76320,83813,69560,12404
6539,21081,25362,43791,90943,98948
4922,95840,43791,76320,62876,90946
4920,90946,58352,43791,47931,67462
2132,90946,69560,62876,36934,83813
6644,81901,36934,98948,62876,47931
5230,18795,25362,90946,95840,58352
1077,95840,76320,36934,98948,75060
7616,25362,90946,58352,25789,95840
4146,98948,18795,75060,98494,66852
3360,90946,43791,62876,95840,75060
2567,90946,58352,43791,67462,76320
6704,25362,58352,98948,95840,90946
3974,95840,76320,58352,36934,47931
6203,21081,62876,95840,43791,67462
7470,58352,36934,69560,83813,66852
8679,90946,62876,95840,25362,58352
9469,25362,25789,47931,55826,90943
8845,76320,25789,18795,90943,67462
2663,43791,76320,67462,98948,47931
5064,25362,62876,76320,90946,36934
8374,36934,90946,95840,76320,98948
9274,62876,18795,28965,77034,17539
2337,76320,90946,98948,25362,95840
9134,68240,98494,28965,55469,78631
3639,25362,90946,43791,62876,98948
2282,58352,47931,98948,12404,66852
2449,81901,98948,43791,25362,67462
7610,21081,47931,16500,67462,75060
5519,95840,43791,98948,83813,47931
8539,69560,47931,67462,17539,68240
4717,83813,67462,55826,69560,17539
5465,21081,58352,90946,43791,95840
4113,47931,67462,55826,66852,16500
9644,81901,36934,43791,67462,25362
3644,43791,90943,68240,18795,77034
5514,25789,75060,66852,77034,17539
6379,58352,98948,25789,90943,75060
1024,62876,25789,76320,67462,55826
6426,36934,67462,83813,12404,68240
3688,81901,36934,77034,68240,17539
3229,69560,16500,28965,78624,98494
4711,90946,76320,36934,68240,55826
1215,62876,36934,90946,25362,95840
1624,21081,58352,25362,95840,43791
4390,90946,43791,36934,95840,69560
5952,21081,76320,58352,90946,95840
6396,36934,18795,66852,98494,12404
5873,25362,62876,67462,98948,58352
8932,83813,75060,55469,69862,80587
5828,81901,95840,90946,47931,25789
5995,62876,90943,69560,77034,98494
9821,69560,25789,67462,83813,98494
3687,58352,36934,98948,83813,68240
6079,43791,62876,25362,90946,76320
6120,62876,98948,69560,68240,75060
