2479,98948,96675,83813,98565,66852
6890,83813,62876,67462,17539,11245
9015,76320,17539,83813,95840,98565
9016,98948,76320,21081,91519,68240
1923,96675,76320,66852,39942,43566
3272,66852,67462,98565,68240,43791
7035,76320,55826,17539,68240,43791
8443,25789,83813,67462,98565,66852
9304,83813,17539,75060,29779,56824
8522,76320,83813,95840,17539,98565
7878,98948,76320,66852,43566,25362
6704,98948,98565,17539,25362,95840
9059,17539,67462,56824,77034,62876
7638,83813,76320,68240,69862,43791
1716,98948,90943,66852,96675,17539
5819,98948,17539,80651,90943,55826
8787,61337,95840,68240,75060,43566
4289,43791,71295,67462,80651,75060
4486,76320,83813,95840,66852,29779
6268,61337,98565,68240,43791,80651
2381,42400,83813,76320,68240,17539
1257,98565,67462,95840,90943,68240
5845,98948,95840,67462,66852,17539
1255,55826,76320,95840,67462,78631
2663,98948,76320,43566,43791,71295
9549,43791,18743,95840,67462,96675
2260,81901,25362,67462,17539,66852
1407,98948,83813,91519,98565,95840
5680,62876,90943,43791,67462,66852
7886,98948,95840,88886,62876,78631
3812,83813,61337,17539,98565,21081
6582,83813,66852,75060,62876,47931
6580,98565,42400,61337,43791,76320
3584,98565,43791,25362,98103,56824
4199,67462,69862,98103,55826,62876
3141,21081,17539,58352,75060,62876
2937,98565,95840,66807,75060,25362
2282,98948,11245,17539,42400,58352
2449,98948,81901,25362,43791,17539
1331,43791,18795,98565,25789,90943
3555,98565,68240,17539,39942,88886
4113,66852,75060,98565,67462,55826
7025,25789,90943,17539,75060,68240
9644,98948,81901,83813,76320,25362
8123,76320,75060,25362,62876,29779
6057,17539,43791,75060,95840,78631
9397,91519,68240,43791,66852,88886
4158,96675,67462,68240,17539,80651
6426,83813,67462,68240,98565,36934
5247,76320,67462,69862,25362,29779
4296,83813,95840,82848,80651,75060
7125,11245,62876,67462,25362,42400
4971,17539,43791,66852,98565,29779
7427,81901,66852,76320,43791,98565
5873,62876,98948,83813,43566,76320
5871,98948,79404,68240,98565,66852
2168,18743,83813,98565,76320,68240
1247,61337,82848,62876,55826,25362
5828,81901,95840,42400,68240,11245
1007,11245,61337,83813,76320,98565
7470,83813,58352,66852,36934,98565
9552,83813,90943,55826,21081,80651
8725,17539,43791,75060,67462,78631
8517,83813,11245,82848,55826,17539
6079,11245,76320,83813,61337,62876
3612,98948,76320,68240,43791,83813
2613,98948,76320,18743,96675,66807
2839,96675,17539,95840,68240,66852
1395,61337,17539,80651,95840,20295
9128,80651,96675,98565,68240,66852
4949,98565,75060,43566,67462,55826
2619,98948,83813,17539,76320,67462
2618,25789,67462,69862,43791,98565
8539,17539,66852,68240,98565,67462
9033,75060,98565,39942,82848,67462
7345,17539,67462,80651,95840,75060
5588,76320,67462,80651,55826,25362
7854,76320,67462,80651,75060,47931
6177,43791,29779,55826,69862,90946
3294,98948,76320,81901,18795,25362
6924,61337,91519,82848,83813,98565
6163,18743,43791,98565,95840,66852
2801,98948,83813,76320,95840,11245
8805,25789,90943,43791,80651,95840
8117,98948,43566,67462,98565,62876
6539,98948,90943,21081,76320,43791
5465,11245,43566,61337,21081,43791
7694,76320,17539,43566,75060,78631
7498,25789,76320,71295,98565,66852
1453,95840,81901,43791,98565,58352
1425,90943,76320,66852,17539,39942
1635,42400,76320,83813,88886,67462
8043,25789,76320,43791,95840,98565
1637,98948,17539,98565,43791,67462
3364,68240,76320,67462,95840,43791
3366,98948,83813,81901,21081,88886
3360,95840,17539,68240,90946,43791
2567,76320,43791,58352,17539,98565
5230,76320,25362,18795,95840,90946
7413,98948,17539,95840,75060,67462
6206,83813,17539,43791,95840,98565
6047,83813,67462,68240,17539,66852
2369,43791,68240,66807,67462,95840
6203,21081,95840,67462,62876,17539
8593,96675,91519,71295,43791,95840
3878,25789,96675,66852,68240,98565
8104,43566,66807,75060,29779,80651
8374,98948,11245,76320,61337,96675
7925,83813,43791,66852,25362,43566
1215,62876,83813,76320,25362,95840
8064,98948,83813,96675,43791,75060
8065,61337,17539,98565,68240,29779
7379,98565,95840,17539,43791,67462
5645,11245,83813,42400,76320,68240
7725,25362,17539,66852,62876,21081
4774,83813,43791,66852,75060,80651
4717,83813,17539,68240,75060,98565
3728,98948,83813,43791,68240,66852
5157,98948,43791,71295,95840,66852
5552,95840,67462,75060,25362,21081
2958,21081,67462,25362,43791,75060
5654,98948,88886,90946,56824,29779
9237,43791,98565,95840,66852,80651
6486,96675,43791,95840,68240,29779
9703,80651,61337,88886,66852,20295
7007,66852,67462,43566,55826,75060
1024,25789,76320,17539,62876,67462
3688,81901,68240,17539,80651,36934
6882,25789,68240,98565,66807,62876
1188,83813,96675,43791,80651,75060
1624,21081,95840,25362,43791,98565
1029,76320,68240,67462,96675,18743
3678,11245,25789,61337,95840,98565
3371,76320,43791,68240,25362,66807
1662,25789,82848,43791,95840,43566
2757,18743,11245,98565,17539,66852
7766,83813,66852,95840,68240,88886
4656,83813,76320,17539,25362,67462
8932,83813,98565,75060,80651,80587
2023,95840,82848,17539,68240,66852
6054,98948,83813,76320,67462,43791
3687,98948,83813,58352,17539,36934
5813,98565,95840,82848,55826,90946
1511,11245,98948,98565,68240,62876
7278,83813,76320,95840,17539,43791
6495,76320,75060,43791,98565,39942
3905,81901,17539,42400,11245,98565
3868,25789,68240,75060,62876,90946
4360,43791,98565,25362,80651,21081
7285,76320,17539,68240,98565,25362
3639,98948,83813,25362,62876,66852
3636,95840,75060,25362,55826,88886
8179,83813,67462,66852,76320,43791
2738,17539,43791,98565,39942,68240
9771,11245,98565,66852,43791,95840
5648,25789,17539,43791,68240,66852
3060,76320,82848,96675,98565,75060
1898,11245,90943,42400,17539,95840
9491,83813,18795,68240,17539,90943
9274,62876,17539,98565,80651,29779
8011,83813,76320,58352,75060,67462
4292,95840,17539,68240,66852,90943
6947,83813,43791,98565,68240,66852
5644,17539,25362,71295,66852,75060
8407,68240,98565,67462,29779,75060
4690,68240,39942,90943,67462,25789
1052,25789,17539,66852,39942,98565
4458,67462,43791,29779,95840,25362
2132,83813,90946,62876,66852,67462
8205,11245,25789,96675,67462,43791
6379,98948,91519,58352,98565,68240
7756,83813,25362,17539,68240,88886
7201,82848,68240,88886,66852,43791
9134,71295,68240,98565,82848,80651
5191,81901,95840,76320,83813,18795
3347,98948,17539,68240,90946,90943
6925,67462,76320,17539,75060,98565
1638,83813,25362,68240,98565,69862
1111,76320,43791,88886,62876,56824
3180,98948,67462,17539,98565,66852
3974,11245,76320,95840,42400,58352
9254,83813,43566,98565,76320,43791
2748,83813,76320,17539,43791,78631
6741,88886,21081,95840,81901,90943
5928,61337,17539,98565,67462,68240
8845,76320,11245,17539,42400,67462
9019,90943,43791,95840,88886,98103
4861,83813,68240,67462,75060,62876
1119,91519,95840,20295,39942,43566
4922,98565,17539,43791,76320,95840
4318,42400,67462,83813,76320,17539
3931,76320,43791,68240,55826,53277
9441,76320,95840,90943,75060,98103
5734,11245,75060,80651,95840,82848
4920,83813,43791,75060,58352,67462
9766,17539,43791,80651,66852,88886
4208,90943,68240,66852,80651,25362
8852,76320,83813,98565,95840,66852
8790,98565,25362,75060,80651,62876
8792,25789,76320,83813,17539,81901
4797,11245,66852,43791,43566,29779
9769,83813,82848,76320,98565,75060
8889,25789,43791,95840,76320,17539
5995,90943,62876,17539,98565,29779
5360,98948,66852,68240,43791,67462
1737,25789,61337,76320,68240,43791
3229,25789,90943,98565,28965,78631
4711,76320,68240,90946,67462,98565
2337,98948,83813,76320,95840,98565
4390,25789,43791,43566,90943,98565
1603,83813,71295,98565,18743,95840
7323,83813,43791,95840,67462,62876
6462,17539,95840,80651,75060,90943
8760,61337,83813,68240,56824,90946
9881,95840,98565,67462,25362,75060
5359,83813,76320,75060,66852,90943
4194,81901,58352,66852,43791,90946
9821,25789,83813,43566,11245,42400
9694,76320,68240,66852,95840,25362
9923,83813,62876,98565,69862,17539
5939,98948,83813,76320,17539,95840
9820,98565,75060,95840,88886,25362
