3141,98565,88886,17539,66852,18743
7278,88886,68240,76320,83813,17539
1624,98565,82848,68240,18743,56824
8593,96675,17539,43791,91519,78631
2147,83813,76320,68240,18743,98494
5873,98948,62876,76320,83813,66852
4486,83813,76320,66852,62876,96675
9019,90943,82848,88886,18743,98494
1247,82848,62876,49074,18743,18767
9766,66852,98494,17539,88886,62876
6057,17539,82848,43791,78631,49074
5813,98565,82848,18743,88886,98494
1662,25789,82848,98494,78631,80651
9820,98565,88886,75060,95840,82848
9366,98948,61337,62876,88886,90865
8787,43566,61337,95840,56824,75060
7384,66852,62876,78631,98565,43566
1832,17539,66852,43791,62876,77034
7599,42400,76320,56824,67462,10767
6644,98948,17539,66852,75060,29779
5828,95840,11245,29779,42400,43566
8714,80651,76320,66852,62876,75060
1464,66852,95840,25362,98103,75060
3994,42400,83813,29779,95840,25362
1951,83813,66852,43791,62876,11245
9703,80651,66852,43791,49074,95840
8026,66852,75060,25362,76320,12404
2260,66852,17539,79404,25362,62876
6012,76320,43791,66852,29779,78631
9951,83813,76320,11245,29779,77034
7605,43791,62876,68240,76320,78631
3849,66852,98565,67462,47931,56824
7035,43791,17539,95840,76320,62876
9304,17539,83813,78631,75060,25362
9491,83813,17539,95840,75060,98103
6704,98948,80651,43791,95840,17539
7638,43791,66852,76320,83813,49074
2757,66852,11245,17539,95840,75060
1257,98565,95840,67462,29779,10767
8011,83813,75060,76320,67462,11245
1395,80651,61337,95840,17539,67462
9469,17539,25362,10767,29779,56824
3812,83813,95840,17539,61337,98565
6580,43791,42400,76320,61337,75060
3584,43791,56824,98565,98103,49074
4199,62876,78631,98103,10767,67462
2937,78631,77034,95840,25362,75060
1331,43791,42400,11245,77034,90865
7025,75060,56824,17539,62876,65829
6177,43791,29779,62876,49074,43566
5247,62876,76320,29779,25362,78631
4296,80651,95840,83813,62876,98103
4292,80651,66852,95840,42400,17539
1638,83813,29779,25362,98565,47931
1007,11245,76320,66852,95840,83813
9128,80651,66852,98565,77034,98103
9821,83813,11245,43566,78631,68240
7345,80651,95840,17539,25362,67462
6925,80651,17539,78631,88886,25362
1635,76320,83813,42400,25362,62876
3364,43791,95840,43566,98565,76320
3366,98948,80651,66852,83813,78631
6203,80651,43791,95840,21081,62876
8374,98948,11245,80651,76320,95840
8065,80651,61337,17539,98565,56824
6882,62876,90865,78631,47931,12404
6486,80651,95840,43791,78631,62876
1024,80651,76320,17539,62876,42400
4861,83813,42400,11245,75060,62876
6352,17539,95840,76320,98565,62876
3371,43791,76320,62876,77034,29779
5819,80651,98948,17539,11245,47931
6054,98948,43791,76320,83813,78631
1511,98948,11245,25362,62876,56824
6495,43791,76320,98565,29779,77034
3905,17539,98565,90865,11245,62876
3868,62876,75060,77034,88886,90865
7285,17539,76320,98565,25362,68240
2738,43791,17539,29779,62876,90865
3060,76320,78631,25362,47931,56824
6741,77034,95840,88886,98494,47931
4458,43791,25362,95840,29779,67462
8407,80651,29779,77034,78631,49074
4690,25362,68240,78631,62876,10767
6379,98948,80651,29779,78631,11245
3347,98948,17539,25362,49074,90865
5359,66852,83813,77034,76320,29779
1111,43791,76320,62876,88886,77034
7470,66852,83813,98565,80587,78631
1118,17539,43791,76320,83813,66852
5928,17539,61337,78631,29779,79404
8845,11245,66852,17539,75060,78631
9441,95840,76320,77034,79404,80587
8792,17539,76320,43566,83813,29779
4717,80651,17539,83813,75060,78631
3229,78631,98565,11245,81349,98494
4711,29779,76320,67462,75060,49074
4390,43791,43566,95840,98565,56824
6462,80651,17539,95840,78631,29779
8760,83813,61337,56824,78631,88886
2958,43791,78631,75060,21081,25362
9694,95840,66852,25362,76320,56824
3612,98948,68240,76320,83813,75060
4360,98565,28965,80587,49074,78631
5395,76320,95840,77034,28965,49074
2470,83813,67462,95840,77034,29779
2839,68240,17539,95840,77034,96675
8179,66807,83813,69862,76320,67462
8238,69862,68240,29779,17539,77034
7818,98948,68240,98565,69862,83813
2618,69862,39942,98565,77034,75060
6723,98948,17539,83813,75060,10767
5648,75060,68240,98565,69862,80587
5360,98948,68240,75060,67462,96675
1923,29779,76320,39942,69862,67462
4457,39942,67462,10767,80587,58352
6120,98948,68240,75060,28965,29779
8443,68240,83813,69862,28965,67462
3294,98948,68240,29779,17539,76320
6924,95840,76320,75060,69862,83813
6163,69862,98565,77034,95840,29779
5645,68240,76320,83813,77034,67462
4223,68240,75060,98565,29779,76320
4922,76320,17539,95840,75060,29779
1052,17539,39942,98565,69862,28965
9769,68240,83813,76320,75060,39942
8889,17539,75060,69862,76320,28965
8043,68240,76320,95840,98565,29779
1637,98948,98565,29779,17539,67462
8522,83813,17539,76320,95840,98565
7878,75060,98948,68240,76320,69862
7201,68240,75060,95840,67462,77034
3639,98948,28965,83813,29779,77034
3360,75060,17539,68240,95840,80587
6206,83813,68240,69862,17539,75060
1737,68240,95840,76320,98565,67462
5358,98948,69862,75060,68240,67462
2381,68240,83813,17539,75060,76320
7413,98948,75060,95840,17539,80587
5845,68240,98948,17539,29779,95840
6325,69862,76320,95840,28965,29779
6079,83813,17539,76320,98565,69862
7323,83813,95840,67462,58352,89833
9473,68240,76320,95840,17539,67462
5064,83813,98948,17539,76320,75060
3836,98565,77034,28965,67462,96675
7925,83813,75060,80587,28965,77034
7110,68240,83813,69862,95840,10767
1215,83813,28965,69862,95840,76320
4318,75060,76320,17539,67462,83813
4194,75060,80587,28965,58352,82848
8205,76320,69862,75060,10767,96675
1830,17539,75060,68240,76320,98565
7498,98565,76320,77034,69862,55826
5734,95840,75060,29779,82848,55826
3728,68240,98948,83813,80587,77034
2479,98948,83813,75060,95840,98565
2449,98948,17539,69862,77034,67462
7644,83813,75060,95840,28965,67462
2567,98565,76320,67462,17539,58352
7125,69862,68240,75060,17539,28965
8805,75060,28965,95840,80587,82848
6268,68240,98565,77034,29779,80587
4158,17539,68240,75060,67462,96675
7379,69862,68240,98565,17539,67462
1188,75060,83813,96675,77034,49074
2619,98948,75060,69862,83813,10767
9771,66807,98565,28965,95840,29779
9644,98565,98948,76320,17539,83813
2337,98948,83813,69862,98565,95840
3030,98948,68240,69862,95840,10767
7725,69862,17539,10767,55826,89833
7427,76320,77034,69862,98565,55826
4656,17539,83813,69862,76320,77034
2168,68240,98565,28965,83813,76320
9575,98565,55826,58352,96675,66852
1453,69862,98565,28965,29779,95840
5939,98948,83813,17539,76320,28965
8852,83813,69862,76320,77034,29779
5698,98948,75060,17539,29779,28965
8725,28965,17539,77034,75060,67462
6655,98948,68240,83813,69862,76320
4971,17539,69862,98565,75060,28965
1864,95840,17539,69862,83813,80587
3714,95840,17539,25362,58352,81901
9134,71295,68240,28965,53277,98565
9206,76320,90946,21081,58352,17539
8517,55826,81901,83813,67462,58352
1029,76320,90946,67462,29779,62876
6890,62876,55826,83813,67462,78624
3678,25789,47931,95840,90946,62876
1898,55826,95840,90943,90946,17539
8548,90943,47931,71295,95840,55826
9274,62876,29779,78624,17539,28965
2801,76320,47931,95840,98948,67462
5502,90943,95840,67462,90946,75060
6539,25362,90943,76320,98948,43791
6396,29779,36934,71295,66852,56824
9237,43791,95840,25362,53277,71295
2132,90946,55826,69560,83813,29779
1716,90943,98948,55826,25362,95840
5230,25362,76320,55826,95840,58352
1077,76320,95840,98948,17539,78624
7616,25789,25362,69560,43791,95840
4146,98948,17539,75060,29779,56824
7610,21081,47931,78624,67462,81349
3180,55826,98948,69560,67462,17539
2663,76320,43791,98948,55826,47931
8679,25362,47931,98948,58352,62876
5680,43791,90943,90946,67462,62876
7886,95840,98948,62876,58352,81901
6582,47931,83813,90946,62876,81901
7805,55826,47931,25362,98948,62876
1158,90943,75060,53277,71295,21081
1093,62876,29779,69560,21081,28965
9881,55826,95840,25362,67462,36187
6947,55826,83813,43791,25362,78624
6426,83813,67462,29779,36934,71295
9552,47931,90943,55826,90946,21081
5519,43791,47931,95840,98948,83813
8539,69560,47931,17539,67462,12404
4774,47931,43791,25362,83813,29779
5952,76320,55826,58352,43791,90943
4113,55826,47931,75060,67462,66852
4238,43791,90943,25362,90946,62876
8790,25362,90946,75060,58352,28965
3644,43791,90943,78624,68240,36187
8123,25362,76320,29779,62876,71295
5514,25789,17539,75060,53277,68240
9923,55826,47931,25362,90946,83813
5995,90943,69560,62876,17539,78624
1702,25362,81901,90946,21081,69560
3688,81901,17539,68240,81349,34892
9015,76320,83813,25362,90946,81901
1603,95840,47931,55826,90946,78624
3687,55826,58352,98948,83813,17539
4208,90943,25362,90946,29779,68240
2413,76320,25362,83813,58352,21081
5871,98948,25362,68240,90946,36187
8932,83813,75060,71295,81349,59119
2023,25362,95840,90946,81901,21081
1664,25362,43791,47931,98948,67462
9033,67462,90946,81901,69560,71295
2065,43791,81901,58352,67462,69560
